student_id,week_start,monday_1_entry,monday_1,monday_1_exit,monday_2_entry,monday_2,monday_2_exit,monday_3_entry,monday_3,monday_3_exit,monday_4_entry,monday_4,monday_4_exit,monday_5_entry,monday_5,monday_5_exit,monday_end,tuesday_1_entry,tuesday_1,tuesday_1_exit,tuesday_2_entry,tuesday_2,tuesday_2_exit,tuesday_3_entry,tuesday_3,tuesday_3_exit,tuesday_4_entry,tuesday_4,tuesday_4_exit,tuesday_5_entry,tuesday_5,tuesday_5_exit,tuesday_end,wednesday_1_entry,wednesday_1,wednesday_1_exit,wednesday_2_entry,wednesday_2,wednesday_2_exit,wednesday_3_entry,wednesday_3,wednesday_3_exit,wednesday_4_entry,wednesday_4,wednesday_4_exit,wednesday_5_entry,wednesday_5,wednesday_5_exit,wednesday_end,thursday_1_entry,thursday_1,thursday_1_exit,thursday_2_entry,thursday_2,thursday_2_exit,thursday_3_entry,thursday_3,thursday_3_exit,thursday_4_entry,thursday_4,thursday_4_exit,thursday_5_entry,thursday_5,thursday_5_exit,thursday_end,friday_1_entry,friday_1,friday_1_exit,friday_2_entry,friday_2,friday_2_exit,friday_3_entry,friday_3,friday_3_exit,friday_4_entry,friday_4,friday_4_exit,friday_5_entry,friday_5,friday_5_exit,week_end
Person_138266933,155,NA,5,NA,NA,Event_5774400943,NA,Event_6663553,Event_2092875111,Event_8683731,NA,20,NA,NA,24,NA,156,NA,42,NA,Event_7679381,Event_6499674833,Event_6131566,NA,52,NA,NA,57,NA,NA,58,NA,170,NA,63,NA,NA,65,NA,NA,73,NA,Event_6275387,Event_7891499414,Event_9277210,NA,87,NA,184,NA,93,NA,Event_7543701,Event_2667565429,Event_4202693,NA,107,NA,NA,Event_8429149110,NA,NA,118,NA,198,NA,121,NA,NA,126,NA,NA,127,NA,Event_4202693,Event_8279865891,Event_0282006,NA,Event_10203,NA,212
Person_037989011,155,NA,3,NA,NA,8,NA,NA,17,NA,Event_2498687,Event_3759968379,Event_9370799,Event_2115962,Event_8829444047,Event_5067277,156,NA,Event_8975810047,NA,NA,45,NA,NA,46,NA,Event_6948137,Event_4659874621,Event_7599275,NA,55,NA,170,NA,69,NA,NA,75,NA,NA,76,NA,Event_6912812,Event_8273832883,Event_3871731,Event_2847241,Event_4055749745,Event_0452098,184,NA,92,NA,NA,96,NA,NA,98,NA,Event_8787336,Event_0647637714,Event_5208649,NA,Event_7823778654,NA,198,Event_1962315,Event_9785475621,Event_4786226,NA,Event_38138,NA,Event_5105002,Event_3518882827,Event_7269956,Event_0366551,Event_3306577772,Event_3994645,NA,147,NA,212
Person_502211285,161,Event_4872607,Event_4292460140,Event_8557381,NA,17,NA,Event_5812832,Event_6345295548,Event_5999452,NA,26,NA,NA,30,NA,162,NA,37,NA,NA,41,NA,Event_6663553,Event_9604336473,Event_8683731,Event_0366551,Event_5265865535,Event_3994645,NA,59,NA,176,Event_6847067,Event_5660179969,Event_9697702,Event_6275387,Event_3917858289,Event_4423353,NA,81,NA,NA,87,NA,NA,90,NA,190,Event_4872607,Event_0446004266,Event_7363870,NA,Event_35571,NA,Event_8683731,Event_6383254489,Event_6577580,NA,114,NA,Event_0481538,Event_8754036772,Event_2239224,204,Event_1962315,Event_0883963501,Event_8567456,NA,124,NA,NA,132,NA,Event_6663553,Event_1709805499,Event_8683731,NA,145,NA,218
Person_059460046,153,Event_5290456,Event_9802448006,Event_6956541,NA,12,NA,Event_8451414,Event_4317954842,Event_8217737,NA,21,NA,NA,28,NA,154,Event_9771338,Event_5840219088,Event_4553144,Event_4872607,Event_8505383165,Event_8557381,Event_7294418,Event_1043205557,Event_9165141,NA,52,NA,NA,55,NA,168,Event_0694263,Event_7687450345,Event_3349069,NA,73,NA,NA,Event_67709,NA,NA,83,NA,Event_7599275,Event_1832001441,Event_9911015,182,NA,91,NA,Event_3170946,Event_6590084239,Event_4553144,Event_4872607,Event_1882387374,Event_7542602,Event_8639659,Event_6135631063,Event_0666523,NA,120,NA,196,Event_2824754,Event_5528747516,Event_7033897,Event_4872607,Event_2895810104,Event_8557381,NA,133,NA,NA,139,NA,NA,149,NA,210
Person_581997798,153,Event_1179474,Event_8397608729,Event_5774716,NA,12,NA,Event_8639659,Event_6095114290,Event_8252526,Event_9497557,Event_2399168024,Event_3556068,NA,28,NA,154,NA,34,NA,NA,39,NA,NA,45,NA,NA,48,NA,Event_9694406,Event_9523904781,Event_9370799,168,Event_8085880,Event_0611423486,Event_4553144,NA,70,NA,NA,78,NA,Event_2378817,Event_7488820574,Event_2970306,Event_0481538,Event_1923548572,Event_2239224,182,Event_5889306,Event_7702637970,Event_1686614,NA,95,NA,NA,Event_47731,NA,Event_2105760,Event_7562885205,Event_3806475,Event_0666700,Event_9324235251,Event_0705966,196,NA,122,NA,NA,127,NA,NA,131,NA,NA,Event_1398733554,NA,Event_9694406,Event_9459458217,Event_3556068,210
Person_287582992,161,NA,Event_81263,NA,NA,4,NA,Event_5774716,Event_7755380794,Event_5432037,NA,16,NA,NA,19,NA,162,Event_8085880,Event_8805928032,Event_4553144,NA,37,NA,NA,40,NA,NA,52,NA,NA,59,NA,176,NA,68,NA,NA,70,NA,NA,Event_2338739559,NA,NA,86,NA,NA,88,NA,190,NA,96,NA,Event_1686614,Event_4874168482,Event_2498411,NA,113,NA,NA,119,NA,NA,Event_1773050476,NA,204,Event_5889306,Event_7858213919,Event_1686614,NA,128,NA,NA,131,NA,NA,138,NA,NA,144,NA,218
Person_402622688,161,NA,6,NA,NA,12,NA,Event_2105760,Event_2537588219,Event_3806475,Event_3582844,Event_0172103576,Event_2436988,NA,Event_1918808071,NA,162,NA,35,NA,NA,38,NA,NA,Event_53719,NA,NA,52,NA,Event_4394180,Event_2106871088,Event_0721943,176,NA,61,NA,NA,66,NA,NA,70,NA,Event_6275387,Event_1033374637,Event_9277210,NA,79,NA,190,NA,100,NA,Event_6663553,Event_7550130963,Event_8683731,Event_1948176,Event_5566699539,Event_3871731,NA,116,NA,Event_4227566,Event_5095710531,Event_3398995,204,NA,129,NA,NA,131,NA,NA,142,NA,NA,146,NA,NA,148,NA,218
Person_234328450,161,NA,3,NA,Event_9611573,Event_1383107317,Event_7543701,NA,12,NA,Event_6663553,Event_7401368164,Event_8683731,NA,29,NA,162,Event_3305911,Event_0056767392,Event_5774716,Event_0692780,Event_2841782774,Event_8131365,NA,48,NA,NA,51,NA,NA,54,NA,176,Event_1962315,Event_7508280116,Event_8567456,Event_2992347,Event_1166881625,Event_5671531,NA,68,NA,NA,78,NA,NA,85,NA,190,NA,92,NA,Event_8961820,Event_5436992493,Event_2204182,NA,Event_10989,NA,Event_7985829,Event_0581421640,Event_0660138,NA,120,NA,204,Event_2824754,Event_7261705396,Event_7033897,Event_5774716,Event_9639976261,Event_5432037,Event_5436366,Event_7581630642,Event_9277210,Event_8683731,Event_8833189912,Event_3380519,Event_5228554,Event_6599752256,Event_3994645,218
Person_353454751,151,NA,3,NA,Event_1686614,Event_2129080361,Event_6533657,NA,20,NA,Event_9497557,Event_7093439397,Event_9370799,NA,27,NA,152,NA,33,NA,Event_3349069,Event_7706477429,Event_7778597,Event_6533657,Event_7885008472,Event_4884624,Event_6948137,Event_2960188263,Event_9911015,NA,59,NA,166,NA,Event_03393,NA,NA,72,NA,NA,81,NA,Event_3994645,Event_3415548794,Event_1384015,Event_6800652,Event_8753038271,Event_6814432,180,NA,93,NA,Event_4553144,Event_8691639776,Event_2105760,Event_9765752,Event_9599871879,Event_2422169,NA,114,NA,Event_4227566,Event_9676407975,Event_4479855,194,NA,Event_2355621943,NA,Event_6533657,Event_3999587417,Event_4884624,NA,140,NA,NA,142,NA,NA,145,NA,208
Person_307625988,161,NA,2,NA,Event_4872607,Event_5654038619,Event_9524471,NA,13,NA,Event_0660138,Event_5289342735,Event_2970306,NA,28,NA,162,Event_9611573,Event_8180697865,Event_7543701,NA,38,NA,Event_6663553,Event_0754864968,Event_4993804,Event_8683731,Event_0566570751,Event_2847241,NA,56,NA,176,NA,66,NA,Event_2204182,Event_5471413578,Event_9889978,NA,71,NA,NA,73,NA,NA,90,NA,190,NA,92,NA,Event_4872607,Event_9209295188,Event_7542602,Event_6533657,Event_5238791812,Event_6926163,NA,Event_14986,NA,Event_3582844,Event_7922454120,Event_2436988,204,NA,126,NA,Event_2105760,Event_5042949443,Event_1734115,Event_8683731,Event_5462395265,Event_2847241,NA,145,NA,NA,149,NA,218
Person_745128012,159,Event_5671531,Event_4329229287,Event_2661236,NA,12,NA,Event_0660138,Event_5289342735,Event_2970306,Event_2164736,Event_6336936492,Event_7402027,NA,28,NA,160,Event_5290456,Event_7534985278,Event_6956541,Event_1795146,Event_0536961806,Event_9277210,NA,Event_53719,NA,NA,52,NA,NA,55,NA,174,Event_2204182,Event_7649712852,Event_9889978,NA,79,NA,NA,82,NA,Event_2847241,Event_1565629144,Event_3380519,Event_0833106,Event_5614795433,Event_5067277,188,Event_4872607,Event_7819500395,Event_7542602,NA,103,NA,Event_3582844,Event_7922454120,Event_2436988,Event_3994645,Event_0988998847,Event_1384015,NA,118,NA,202,Event_1179474,Event_5983673723,Event_1594341,NA,130,NA,Event_1795146,Event_0055890538,Event_4423353,NA,147,NA,NA,149,NA,216
Person_106029273,157,NA,3,NA,NA,8,NA,NA,18,NA,NA,20,NA,NA,27,NA,158,NA,Event_8881141718,NA,Event_4786226,Event_9448846916,Event_5105002,Event_8451414,Event_1531197936,Event_8217737,NA,57,NA,Event_0452098,Event_4281959016,Event_7152978,172,NA,64,NA,NA,67,NA,NA,71,NA,Event_6533657,Event_6144639594,Event_0366551,NA,Event_51071,NA,186,NA,93,NA,NA,94,NA,NA,103,NA,NA,110,NA,NA,115,NA,200,Event_1962315,Event_7304189703,Event_4786226,Event_4553144,Event_3608175360,Event_2105760,Event_7679381,Event_6832000842,Event_6131566,NA,141,NA,NA,149,NA,214
Person_770147711,153,NA,1,NA,Event_5774716,Event_5334854576,Event_6663553,Event_5105002,Event_7095483213,Event_7269956,NA,17,NA,Event_0170969,Event_1652095385,Event_5067277,154,Event_9611573,Event_7949560390,Event_7543701,NA,43,NA,NA,46,NA,NA,49,NA,NA,Event_81615,NA,168,NA,61,NA,NA,68,NA,NA,72,NA,Event_5105002,Event_3529331550,Event_7269956,Event_0366551,Event_1254445377,Event_2580404,182,Event_8375908,Event_9508888110,Event_3349069,Event_0692780,Event_7037538034,Event_4478097,Event_6533657,Event_5833023557,Event_6926163,NA,112,NA,NA,115,NA,196,NA,125,NA,NA,129,NA,NA,134,NA,NA,147,NA,NA,149,NA,210
Person_123549964,161,Event_6448513,Event_3641784369,Event_0692780,Event_2466970,Event_5729962770,Event_6533657,NA,17,NA,Event_3806475,Event_6245744936,Event_1921454,NA,27,NA,162,Event_4872607,Event_4281059249,Event_7542602,NA,41,NA,Event_7555772,Event_3167374086,Event_4423353,NA,51,NA,NA,54,NA,176,NA,63,NA,Event_4553144,Event_6183330370,Event_2157803,Event_0095816,Event_3962018803,Event_6565454,NA,89,NA,NA,Event_33593,NA,190,Event_6977545,Event_3145428261,Event_1196842,NA,104,NA,Event_0170969,Event_9006172079,Event_3191909,NA,113,NA,Event_6800652,Event_8083866197,Event_6814432,204,NA,125,NA,Event_1085382,Event_0563994996,Event_5638853,Event_8963184,Event_4182596273,Event_3582844,NA,139,NA,NA,142,NA,218
Person_233341744,159,Event_1088614,Event_1987818816,Event_0133943,NA,13,NA,NA,17,NA,NA,Event_1293965802,NA,NA,30,NA,160,NA,33,NA,NA,39,NA,NA,43,NA,Event_0170969,Event_2773744995,Event_2115962,Event_4394180,Event_2106871088,Event_0721943,174,NA,63,NA,Event_6275387,Event_1033374637,Event_9277210,NA,Event_94861,NA,NA,85,NA,NA,90,NA,188,NA,91,NA,Event_7033897,Event_0725541123,Event_8639659,NA,103,NA,Event_6948137,Event_2126235551,Event_3259662,NA,119,NA,202,NA,123,NA,NA,126,NA,NA,127,NA,NA,133,NA,Event_0170969,Event_0917380511,Event_2115962,216
Person_694682254,163,NA,1,NA,NA,4,NA,Event_3349069,Event_7524383284,Event_7985829,Event_7555772,Event_0072417913,Event_9277210,Event_7599275,Event_0877724382,Event_6420193,164,NA,35,NA,Event_5774716,Event_1087714350,Event_6663553,NA,50,NA,NA,60,NA,Event_7096402,Event_7625620591,Event_7745743,178,NA,61,NA,NA,68,NA,NA,70,NA,NA,75,NA,NA,87,NA,192,NA,91,NA,Event_4872607,Event_2347165671,Event_0133943,Event_1795146,Event_9545425059,Event_9277210,NA,109,NA,Event_2970306,Event_2216577254,Event_1112381,206,Event_4169224,Event_7712682924,Event_9765752,NA,Event_84360,NA,NA,139,NA,NA,144,NA,NA,146,NA,220
Person_385769451,151,NA,1,NA,NA,5,NA,Event_5671531,Event_7527081792,Event_6842677,Event_8639659,Event_8456087413,Event_8252526,Event_7294418,Event_1884176264,Event_2514108,152,NA,36,NA,Event_1088614,Event_9908098563,Event_9524471,Event_8525553,Event_8721707335,Event_2970306,NA,53,NA,NA,Event_6525979989,NA,166,NA,62,NA,NA,68,NA,NA,71,NA,NA,75,NA,Event_8683731,Event_4367082574,Event_0452098,180,NA,93,NA,NA,96,NA,Event_4872607,Event_0032087071,Event_0133943,Event_6663553,Event_4452276691,Event_8683731,Event_7294418,Event_0980090170,Event_7554508,194,NA,123,NA,Event_5774716,Event_0426472724,Event_8480746,NA,Event_43250,NA,NA,136,NA,NA,150,NA,208
Person_829253517,161,Event_7218299,Event_3181661933,Event_1042535,NA,Event_1698488596,NA,NA,Event_60124,NA,NA,24,NA,NA,25,NA,162,Event_5774716,Event_8868761851,Event_6663553,NA,45,NA,NA,49,NA,NA,52,NA,NA,58,NA,176,NA,62,NA,NA,67,NA,NA,74,NA,Event_6275387,Event_7891499414,Event_9277210,Event_0282006,Event_0289126314,Event_0705966,190,Event_3689147,Event_3604727906,Event_4169224,NA,97,NA,NA,105,NA,NA,106,NA,NA,Event_8429149110,NA,204,NA,124,NA,Event_1686614,Event_2648552764,Event_6533657,NA,141,NA,NA,145,NA,NA,149,NA,218
Person_434852740,163,NA,1,NA,NA,6,NA,NA,12,NA,Event_7555772,Event_3513684302,Event_4423353,Event_0660138,Event_4685242337,Event_1112381,164,Event_1962315,Event_0190770848,Event_4786226,NA,Event_74755,NA,NA,48,NA,Event_8683731,Event_9022948489,Event_2847241,NA,59,NA,178,NA,65,NA,NA,69,NA,NA,74,NA,NA,78,NA,Event_0660138,Event_1740525076,Event_1112381,192,NA,92,NA,NA,96,NA,NA,98,NA,Event_1795146,Event_3590398015,Event_4423353,Event_9694406,Event_7043731371,Event_7554508,206,Event_8085880,Event_2185601455,Event_4553144,NA,128,NA,NA,134,NA,Event_6948137,Event_1279116288,Event_7599275,NA,147,NA,220
Person_494600843,163,NA,3,NA,NA,6,NA,Event_4872607,Event_4292460140,Event_8557381,NA,17,NA,NA,28,NA,164,Event_7543701,Event_6812364699,Event_2182641,NA,48,NA,Event_8217737,Event_9243362493,Event_9088345,NA,56,NA,NA,59,NA,178,Event_1179474,Event_1104868455,Event_1594341,Event_6888197,Event_0414067771,Event_0133943,Event_7985829,Event_2469245480,Event_8525553,Event_6275387,Event_3917858289,Event_9277210,Event_2847241,Event_9609552054,Event_0452098,192,Event_4872607,Event_0446004266,Event_8557381,NA,Event_44419,NA,NA,107,NA,NA,118,NA,Event_7131759,Event_8335692076,Event_8097425,206,Event_1962315,Event_0883963501,Event_8567456,NA,126,NA,NA,Event_2572865014,NA,Event_8252526,Event_9325071182,Event_2711075,NA,146,NA,220
Person_894444820,159,Event_1962315,Event_2668396864,Event_4786226,Event_5774716,Event_2851651915,Event_6663553,NA,Event_21714,NA,NA,20,NA,NA,26,NA,160,Event_6847067,Event_7125318578,Event_8639659,Event_1795146,Event_6371685228,Event_9277210,NA,51,NA,NA,60,NA,Event_0452098,Event_5120728739,Event_7152978,174,NA,61,NA,NA,67,NA,Event_6275387,Event_1472848065,Event_9277210,NA,80,NA,NA,86,NA,188,Event_3689147,Event_5056212036,Event_4169224,Event_5671531,Event_5759597773,Event_6842677,NA,111,NA,NA,112,NA,NA,120,NA,202,NA,129,NA,Event_1795146,Event_8206117756,Event_9277210,NA,139,NA,NA,147,NA,NA,148,NA,216
Person_626299050,163,Event_6888197,Event_0548928882,Event_1196842,Event_1686614,Event_2844457712,Event_6533657,Event_2105760,Event_2866329815,Event_3806475,NA,19,NA,NA,28,NA,164,NA,32,NA,NA,39,NA,Event_1795146,Event_7937667807,Event_0255533,NA,54,NA,NA,57,NA,178,NA,63,NA,Event_4285772,Event_2117826256,Event_1042535,NA,72,NA,NA,78,NA,Event_0170969,Event_9809074598,Event_2115962,192,Event_6847067,Event_9476347235,Event_7033897,Event_5774716,Event_2931091701,Event_6663553,Event_5105002,Event_3743653370,Event_0170969,NA,109,NA,Event_3516535,Event_3268198212,Event_9320882,206,Event_8085880,Event_2005567093,Event_3170946,NA,126,NA,Event_1795146,Event_6953739322,Event_9428375,NA,139,NA,NA,Event_57049,NA,220
Person_851658288,157,Event_7543701,Event_2635437689,Event_2182641,Event_2105760,Event_8125704852,Event_3806475,NA,23,NA,NA,29,NA,Event_4242692,Event_6498215304,Event_4779719,158,NA,31,NA,Event_1085382,Event_8678224418,Event_0079672,NA,43,NA,Event_9694406,Event_9523904781,Event_3556068,NA,58,NA,172,NA,61,NA,NA,66,NA,NA,68,NA,NA,78,NA,NA,86,NA,186,NA,Event_86540,NA,Event_8212993,Event_8948977235,Event_1975292,Event_6663553,Event_8818097549,Event_8683731,NA,109,NA,NA,113,NA,200,NA,122,NA,NA,124,NA,NA,Event_9057950906,NA,NA,135,NA,Event_7294418,Event_9459458217,Event_3556068,214
Person_988802139,159,NA,2,NA,NA,Event_0886946964,NA,NA,14,NA,Event_6948137,Event_0215647771,Event_9995483,Event_3994645,Event_8870086142,Event_2580404,160,NA,Event_44874,NA,NA,35,NA,NA,Event_1289353877,NA,Event_6948137,Event_8049750654,Event_7599275,NA,55,NA,174,NA,73,NA,NA,76,NA,Event_5813805,Event_5177987099,Event_0568875,NA,80,NA,Event_2498687,Event_6423287885,Event_3556068,188,NA,93,NA,NA,96,NA,NA,Event_5335240350,NA,Event_8683731,Event_9178234352,Event_3725253,Event_2847241,Event_7890904016,Event_0452098,202,NA,125,NA,NA,129,NA,NA,137,NA,NA,Event_3327370565,NA,NA,145,NA,216
Person_616934712,153,Event_8085880,Event_6315703437,Event_4553144,NA,7,NA,NA,Event_70366,NA,Event_0079672,Event_8608920373,Event_1948176,Event_8252526,Event_8779802313,Event_2711075,154,NA,40,NA,Event_8639659,Event_7747676490,Event_2545921,NA,48,NA,Event_8683731,Event_5858386023,Event_3380519,Event_7166113,Event_6554663568,Event_3516535,168,Event_1962315,Event_3654605969,Event_8567456,Event_0915018,Event_0329821100,Event_1196842,NA,70,NA,Event_5372060,Event_8360678814,Event_7737766,NA,83,NA,182,Event_5889306,Event_8189071509,Event_1686614,NA,101,NA,Event_7555772,Event_8319956565,Event_4423353,Event_3806475,Event_8132560616,Event_2164736,NA,116,NA,196,NA,123,NA,Event_8639659,Event_9098527618,Event_2545921,NA,141,NA,NA,146,NA,NA,148,NA,210
Person_832838336,161,Event_8085880,Event_8365803497,Event_4553144,NA,10,NA,Event_8639659,Event_5762049297,Event_8252526,Event_5812832,Event_3680959501,Event_0161783,NA,Event_67713,NA,162,NA,34,NA,NA,37,NA,NA,42,NA,Event_3806475,Event_7356581348,Event_2164736,Event_2115962,Event_0851804990,Event_5067277,176,Event_0915018,Event_9049972324,Event_1196842,NA,75,NA,NA,78,NA,NA,82,NA,Event_4242692,Event_6798839482,Event_4779719,190,Event_5889306,Event_8299033234,Event_1686614,NA,95,NA,Event_2105760,Event_2188754730,Event_3806475,Event_8683731,Event_6047735843,Event_2847241,Event_9452028,Event_6575627364,Event_7554508,204,NA,125,NA,NA,127,NA,NA,132,NA,Event_5812832,Event_9497768554,Event_0161783,NA,147,NA,218
Person_159438149,159,NA,Event_69122,NA,NA,11,NA,NA,14,NA,Event_9694406,Event_6523090210,Event_3556068,NA,30,NA,160,NA,35,NA,Event_7543701,Event_0611160037,Event_4202693,NA,44,NA,NA,47,NA,Event_0170969,Event_2773744995,Event_2115962,174,Event_6847067,Event_5660179969,Event_9697702,NA,78,NA,NA,81,NA,NA,83,NA,NA,85,NA,188,NA,96,NA,NA,104,NA,NA,107,NA,Event_7294418,Event_1374139429,Event_3556068,NA,118,NA,202,Event_4872607,Event_3806774879,Event_0133943,NA,133,NA,NA,136,NA,Event_0170969,Event_0917380511,Event_2115962,NA,145,NA,216
Person_248232343,153,Event_3689147,Event_4111369689,Event_4169224,Event_1042535,Event_7152077997,Event_0095816,NA,Event_21714,NA,NA,24,NA,NA,29,NA,154,NA,33,NA,NA,39,NA,Event_4202693,Event_0658455995,Event_0282006,Event_3806475,Event_6960839317,Event_1921454,NA,55,NA,168,NA,66,NA,Event_6663553,Event_9073948700,Event_8683731,NA,75,NA,NA,89,NA,Event_4234200,Event_8862316837,Event_4479855,182,Event_6978565,Event_9486092910,Event_8212993,Event_4872607,Event_7154159921,Event_0133943,NA,106,NA,NA,112,NA,NA,118,NA,196,NA,125,NA,NA,128,NA,Event_1795146,Event_3575892921,Event_4423353,Event_3806475,Event_4440946876,Event_1921454,NA,145,NA,210
Person_754967558,163,NA,3,NA,Event_0249277,Event_5298845169,Event_5105002,NA,14,NA,Event_0282006,Event_5800032219,Event_2778066,NA,25,NA,164,NA,32,NA,Event_7543701,Event_6452518803,Event_4202693,Event_4202693,Event_3824743561,Event_0282006,NA,54,NA,NA,56,NA,178,NA,62,NA,NA,68,NA,Event_8283330,Event_7003142364,Event_0133943,NA,79,NA,NA,83,NA,192,NA,92,NA,Event_2466970,Event_3203851552,Event_6533657,NA,107,NA,Event_8252526,Event_1272205957,Event_7655889,NA,117,NA,206,NA,Event_61666,NA,Event_0915018,Event_3634119757,Event_1196842,Event_4553144,Event_1902472623,Event_2105760,Event_4202693,Event_8103486905,Event_0282006,NA,149,NA,220
Person_312270151,159,NA,3,NA,Event_4786226,Event_8794595512,Event_5105002,Event_0769366,Event_7200368149,Event_5812832,NA,25,NA,NA,28,NA,160,Event_5168091,Event_7435491692,Event_9524471,Event_0249277,Event_7008629995,Event_5105002,NA,41,NA,Event_0769366,Event_4383540137,Event_5552509,NA,48,NA,174,Event_1962315,Event_5391248440,Event_8567456,Event_1686614,Event_0761589335,Event_2466970,NA,79,NA,NA,Event_04604,NA,NA,88,NA,188,Event_1686614,Event_8170082458,Event_6533657,Event_6663553,Event_5943435857,Event_8683731,NA,111,NA,NA,112,NA,NA,116,NA,202,NA,123,NA,NA,128,NA,Event_8639659,Event_2568598211,Event_2545921,NA,139,NA,NA,143,NA,216
Person_603908687,161,Event_8085880,Event_4244832025,Event_4553144,NA,2,NA,Event_1042535,Event_7152077997,Event_0095816,Event_8639659,Event_7538105696,Event_8252526,Event_0366551,Event_2752278992,Event_3994645,162,NA,33,NA,Event_8212993,Event_0256195603,Event_4418215,NA,44,NA,NA,51,NA,NA,52,NA,176,NA,63,NA,NA,70,NA,NA,74,NA,NA,Event_04604,NA,Event_4242692,Event_1864651478,Event_4779719,190,Event_5889306,Event_7379829029,Event_1686614,Event_1088614,Event_7154159921,Event_0133943,Event_2105760,Event_9097213245,Event_3806475,Event_8683731,Event_8937361620,Event_2847241,Event_5880216,Event_8774094968,Event_8875088,204,NA,125,NA,Event_1042535,Event_3582968913,Event_0095816,NA,138,NA,NA,140,NA,NA,148,NA,218
Person_434432584,155,Event_5889306,Event_1463463159,Event_4306593,Event_7033897,Event_0423822388,Event_8639659,Event_2105760,Event_2537588219,Event_3806475,NA,Event_1918808071,NA,Event_5880216,Event_9524569750,Event_7554508,156,NA,31,NA,NA,39,NA,NA,40,NA,NA,Event_7141113038,NA,NA,59,NA,170,Event_5774716,Event_4970715313,Event_8480746,NA,72,NA,NA,73,NA,NA,Event_82985,NA,Event_0705966,Event_1191036845,Event_4242692,184,Event_4786226,Event_2013376976,Event_5105002,Event_6663553,Event_7550130963,Event_8683731,NA,110,NA,NA,114,NA,Event_5880216,Event_6040928902,Event_7554508,198,Event_9765752,Event_3991074612,Event_6547123,NA,141,NA,NA,144,NA,NA,147,NA,NA,149,NA,212
Person_035133933,153,NA,1,NA,NA,Event_23882,NA,Event_2105760,Event_0533250832,Event_3806475,Event_5813805,Event_1798131699,Event_0242584,Event_4234200,Event_7771033704,Event_7568243,154,Event_6977545,Event_0574923899,Event_6689087,Event_0249277,Event_1951450358,Event_0170969,NA,44,NA,NA,48,NA,Event_9694406,Event_2886250676,Event_8163356,168,Event_1962315,Event_3296566164,Event_8567456,Event_0915018,Event_7415374219,Event_0133943,NA,78,NA,NA,81,NA,NA,84,NA,182,NA,92,NA,NA,96,NA,NA,100,NA,Event_0095816,Event_1802267116,Event_6565454,Event_5812832,Event_6426095506,Event_0161783,196,Event_1179474,Event_0328086066,Event_9414378,NA,127,NA,NA,132,NA,Event_9694406,Event_7601693202,Event_8163356,NA,149,NA,210
Person_233173633,153,NA,10,NA,NA,Event_21714,NA,Event_7737766,Event_0260163630,Event_9517931,NA,20,NA,Event_4754738,Event_4684517299,Event_0721943,154,NA,Event_2007321813,NA,Event_1088614,Event_2520990897,Event_7542602,Event_8252526,Event_3179175314,Event_2711075,NA,56,NA,NA,59,NA,168,NA,64,NA,NA,68,NA,NA,72,NA,NA,73,NA,Event_5126327,Event_0409065681,Event_0161783,182,NA,92,NA,NA,101,NA,Event_9694406,Event_0864093574,Event_8163356,NA,117,NA,NA,120,NA,196,NA,Event_6916772295,NA,Event_5774716,Event_9889117514,Event_8480746,NA,133,NA,NA,137,NA,Event_8252526,Event_0448026066,Event_2711075,210
