CRN,EventID,Section,Name,DayOfWeek,StartTime,EndTime,SeatsTaken,Seats,LocationID,Building,Type
84576.0,Event_4124905030,02,"Material, Energy & Entropy Bal",1.0,1400.0,1550.0,1.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81121.0,Event_7936912990,05,Intro Diff Equations,1.0,1400.0,1520.0,6.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83418.0,Event_1919501247,02,Electronic Instrumentation,1.0,1600.0,1750.0,8.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81397.0,Event_5698818669,17,Intro Diff Equations,2.0,800.0,850.0,8.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83853.0,Event_9543221011,01,Analog Ic Design,2.0,1000.0,1150.0,9.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
84854.0,Event_1141138121,81,Design Research Studio,2.0,1100.0,1250.0,6.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81103.0,Event_9432470936,01,Calculus Ii,2.0,1200.0,1250.0,3.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
82373.0,Event_3656122260,05,Data Structures,2.0,1400.0,1550.0,12.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81152.0,Event_6356925960,03,Computer Hardware Design,2.0,1500.0,1750.0,8.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81237.0,Event_5698146999,07,Computer Hardware Design,2.0,1900.0,2050.0,5.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83258.0,Event_3781146339,03,Engineering Communications,3.0,1000.0,1150.0,4.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81102.0,Event_9174802401,42,Calculus I,3.0,1200.0,1250.0,8.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81167.0,Event_1254445377,01,Chemical Engr Lab I,3.0,1400.0,1750.0,3.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81193.0,Event_4293451531,01,Teaching Seminar For Ta's,3.0,1600.0,1650.0,5.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
84404.0,Event_8189071509,01,Materials Science,4.0,800.0,950.0,7.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81156.0,Event_5295956354,01,Systems Analysis Techniques,4.0,1000.0,1120.0,2.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81128.0,Event_3138769330,01,Linear Algebra,4.0,1200.0,1350.0,2.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
85041.0,Event_7754479472,02,Foundations Of Hci Usability,4.0,1400.0,1550.0,3.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83226.0,Event_9150891627,27,Calculus I,4.0,1600.0,1650.0,10.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81580.0,Event_2692734230,02,Modeling And Contrl Of Dyn Sys,5.0,800.0,950.0,4.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83552.0,Event_2150775516,01,Visual Poetics & Narrative,5.0,1000.0,1150.0,2.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
84767.0,Event_7846453327,02,Industrial & Org'l Psychology,5.0,1000.0,1150.0,4.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83448.0,Event_4524434012,51,Calculus I,5.0,1200.0,1320.0,6.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
83405.0,Event_7958268982,04,Data Structures,5.0,1400.0,1550.0,5.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
85391.0,Event_3744330313,03,Rcos   Large Group Meetings,5.0,1600.0,1750.0,4.0,14.0,Loc_28641,CARNEGIE BUILDING,Class
81524.0,Event_8726093942,01,Intro Diff Equations,1.0,800.0,850.0,8.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81370.0,Event_2844457712,03,Introduction To Algorithms,1.0,1000.0,1150.0,10.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81162.0,Event_9949013256,14,Calculus Ii,1.0,1100.0,1150.0,6.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84246.0,Event_8590410773,50,Calculus I,1.0,1200.0,1250.0,7.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84507.0,Event_1630477033,01,Transport Phenomena Ii,1.0,1400.0,1550.0,7.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81122.0,Event_7967256844,06,Intro Diff Equations,1.0,1400.0,1520.0,6.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
85482.0,Event_8870086142,01,Water Reuse Technologies/Apps,1.0,1600.0,1750.0,6.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84098.0,Event_3703359008,21,Intro Diff Equations,2.0,800.0,850.0,8.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81147.0,Event_3564248301,01,Communication Systems,2.0,1000.0,1120.0,5.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84429.0,Event_1333022137,80,Environmental Parametrics,2.0,1100.0,1250.0,2.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81231.0,Event_0597596581,09,Calculus Ii,2.0,1200.0,1250.0,10.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81049.0,Event_7467858038,06,Data Structures,2.0,1400.0,1550.0,9.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84135.0,Event_5834911334,19,Calculus Ii,2.0,1500.0,1550.0,13.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
84798.0,Event_8298568635,01,Doctoral Research Methods I,2.0,1900.0,2150.0,2.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
82665.0,Event_5027322230,03,Professional Devel Iii,3.0,1000.0,1150.0,3.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
83447.0,Event_5821233040,44,Calculus I,3.0,1200.0,1250.0,7.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
83368.0,Event_7433703172,01,Bedford Design Studio,3.0,1400.0,1650.0,2.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81453.0,Event_5963405667,03,Colloquium,3.0,1600.0,1650.0,5.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
83399.0,Event_8781036129,01,Personality,4.0,800.0,950.0,4.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81006.0,Event_8811325199,02,Intro To Engr Analysis,4.0,1000.0,1150.0,8.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81583.0,Event_3270211366,01,Intro To Finl Math And Engr,4.0,1200.0,1350.0,5.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81042.0,Event_3652380289,01,Computer Science I,4.0,1400.0,1520.0,11.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
85256.0,Event_2819679838,01,Stochastic Proc. And Modeling,4.0,1400.0,1550.0,7.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
83227.0,Event_5819629843,28,Calculus I,4.0,1600.0,1650.0,11.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81581.0,Event_7643729543,03,Modeling And Contrl Of Dyn Sys,5.0,800.0,950.0,9.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81528.0,Event_7439930972,01,Intro To Computer Programming,5.0,1000.0,1150.0,6.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81183.0,Event_5149271249,01,Naval Leadership & Mgmt I,5.0,1000.0,1150.0,4.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
83449.0,Event_3999587417,52,Calculus I,5.0,1200.0,1320.0,4.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
82373.0,Event_6814298807,05,Data Structures,5.0,1400.0,1550.0,12.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
85392.0,Event_1180639365,04,Rcos   Large Group Meetings,5.0,1600.0,1750.0,2.0,14.0,Loc_58631,CARNEGIE BUILDING,Class
81356.0,Event_5250797927,04,Introduction To Algorithms,1.0,1000.0,1150.0,8.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81164.0,Event_9752550808,15,Calculus Ii,1.0,1100.0,1150.0,5.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
82019.0,Event_5282075038,03,"Calc I For Arch, Mgmt &  Hass",1.0,1200.0,1250.0,2.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81167.0,Event_1652095385,01,Chemical Engr Lab I,1.0,1400.0,1750.0,3.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81274.0,Event_4018336008,07,Intro Diff Equations,1.0,1400.0,1520.0,3.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
83638.0,Event_0032965191,02,Minds And Machines,1.0,1600.0,1720.0,7.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81585.0,Event_5248363985,03,Multidisciplinary Cap Design,2.0,1000.0,1150.0,5.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81573.0,Event_7008629995,05,Chemistry I,2.0,1100.0,1150.0,7.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81232.0,Event_0876960172,10,Calculus Ii,2.0,1200.0,1250.0,9.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81369.0,Event_1637250150,07,Data Structures,2.0,1400.0,1550.0,8.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84091.0,Event_9234333820,01,"Netw, Innov & Value Creation I",2.0,1500.0,1750.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84432.0,Event_5615499166,01,Clinical Orthopaedics & Resrch,3.0,800.0,950.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
82668.0,Event_3924864452,06,Professional Devel Iii,3.0,1000.0,1150.0,1.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84140.0,Event_3303191093,46,Calculus I,3.0,1200.0,1250.0,13.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84374.0,Event_0592735896,01,Advanced Behavioral Statistics,3.0,1400.0,1750.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81172.0,Event_5509457504,01,Fund Of Military Sci I,3.0,1600.0,1650.0,3.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
85315.0,Event_9241098506,01,American History,4.0,800.0,950.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81480.0,Event_7948895982,02,Materials Science For Engineer,4.0,1000.0,1150.0,2.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81131.0,Event_5016572018,01,Numerical Computing,4.0,1200.0,1350.0,5.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81395.0,Event_3207426543,02,Computer Science I,4.0,1400.0,1520.0,10.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81134.0,Event_5384462735,01,Prob Theory & Applications,4.0,1400.0,1550.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
83372.0,Event_9603315229,29,Calculus I,4.0,1600.0,1650.0,9.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
82230.0,Event_4183690977,04,Modeling And Contrl Of Dyn Sys,5.0,800.0,950.0,10.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84818.0,Event_3585498117,01,Network Programming,5.0,1000.0,1150.0,4.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
84547.0,Event_8643396557,03,Strategic Writing,5.0,1000.0,1150.0,3.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81104.0,Event_3518882827,02,Calculus Ii,5.0,1200.0,1250.0,6.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81049.0,Event_2660449168,06,Data Structures,5.0,1400.0,1550.0,9.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
85393.0,Event_5474602817,05,Rcos   Large Group Meetings,5.0,1600.0,1750.0,3.0,13.0,Loc_50116,DARRIN COMMUNICATIONS CENTER,Class
81529.0,Event_6381496413,01,Computational Lin Algebra,1.0,800.0,950.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
82347.0,Event_9265367909,05,Introduction To Algorithms,1.0,1000.0,1150.0,10.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81163.0,Event_4856579529,16,Calculus Ii,1.0,1100.0,1150.0,4.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81169.0,Event_4978831211,01,Chemical & Phase Equilibria,1.0,1400.0,1550.0,9.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81123.0,Event_5860946818,08,Intro Diff Equations,1.0,1400.0,1520.0,6.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
84580.0,Event_0905398184,04,Minds And Machines,1.0,1600.0,1720.0,8.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
85223.0,Event_2660610792,01,Pwr Gen Operation & Control,2.0,1000.0,1150.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81578.0,Event_1951450358,06,Chemistry I,2.0,1100.0,1350.0,13.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81303.0,Event_0383439699,11,Calculus Ii,2.0,1200.0,1250.0,8.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83895.0,Event_7333390551,08,Data Structures,2.0,1400.0,1550.0,7.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81053.0,Event_3586728475,01,A Passion For Physics,2.0,1500.0,1550.0,3.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
84433.0,Event_7020203540,01,Clinical Orthopaedics & Resrch,3.0,800.0,950.0,9.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
85208.0,Event_0764437488,01,Appl Hydrology & Hydraulics,3.0,1000.0,1150.0,6.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
84142.0,Event_3593031377,48,Calculus I,3.0,1200.0,1250.0,9.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
82951.0,Event_3549785499,08,Computer Science I,3.0,1400.0,1550.0,6.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81146.0,Event_8359198290,01,Control Systems Engineering,3.0,1630.0,1750.0,9.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81213.0,Event_6808529355,01,Air And Space Studies 100 A,4.0,800.0,850.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
82671.0,Event_7941366523,02,Intro Engineering Design,4.0,1000.0,1150.0,9.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81310.0,Event_6381627218,01,Statistical Methods,4.0,1200.0,1350.0,7.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81396.0,Event_8972321464,03,Computer Science I,4.0,1400.0,1520.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83364.0,Event_0963182634,02,Intro To Management,4.0,1400.0,1550.0,6.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83373.0,Event_3339166529,30,Calculus I,4.0,1600.0,1650.0,8.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83825.0,Event_9785475621,05,Modeling And Contrl Of Dyn Sys,5.0,800.0,950.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83600.0,Event_8277627713,01,Data Mining,5.0,1000.0,1150.0,6.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
84898.0,Event_3352097997,04,Strategic Writing,5.0,1000.0,1150.0,5.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81231.0,Event_1036169315,09,Calculus Ii,5.0,1200.0,1250.0,10.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
81369.0,Event_3455073827,07,Data Structures,5.0,1400.0,1550.0,8.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
85394.0,Event_2920601317,06,Rcos   Large Group Meetings,5.0,1600.0,1750.0,4.0,14.0,Loc_99922,DARRIN COMMUNICATIONS CENTER,Class
83456.0,Event_4742586334,06,Intro To Management,1.0,800.0,950.0,7.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81313.0,Event_5851351084,06,Introduction To Algorithms,1.0,1000.0,1150.0,8.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81397.0,Event_7543626146,17,Intro Diff Equations,1.0,1100.0,1150.0,8.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81114.0,Event_5521931155,01,Multivar Calc & Matrix Algebra,1.0,1200.0,1250.0,5.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
82755.0,Event_4733181126,01,Mass Transit Systems,1.0,1400.0,1550.0,1.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81124.0,Event_1720310707,09,Intro Diff Equations,1.0,1400.0,1450.0,2.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
85155.0,Event_8829444047,02,Principles Of Economics,1.0,1600.0,1750.0,7.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81157.0,Event_7007404915,01,Intro Stoch Sign & Sys,2.0,1000.0,1120.0,2.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81348.0,Event_4096664955,01,Modern Techniques In Chemistry,2.0,1100.0,1150.0,12.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81235.0,Event_3515019219,12,Calculus Ii,2.0,1200.0,1250.0,6.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
84118.0,Event_8773609128,09,Data Structures,2.0,1400.0,1550.0,12.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81174.0,Event_0948674158,01,Applied Mil Leadership I,2.0,1500.0,1650.0,1.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83050.0,Event_7088103724,04,Chemistry I,3.0,800.0,850.0,9.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
84344.0,Event_1534096425,01,Geology I: Lab,3.0,1000.0,1150.0,1.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81231.0,Event_6802303517,09,Calculus Ii,3.0,1200.0,1250.0,10.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
82380.0,Event_6027669841,09,Computer Science I,3.0,1400.0,1550.0,10.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
85282.0,Event_5892226687,01,Control System Engineering,3.0,1630.0,1750.0,7.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81181.0,Event_8807969086,01,Naval Ships Systems Ii,4.0,800.0,950.0,4.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81349.0,Event_2639780851,03,Intro Engineering Design,4.0,1000.0,1150.0,2.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83578.0,Event_8058990196,01,Architectural Media,4.0,1200.0,1350.0,2.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83371.0,Event_1499738335,01,Adv Corporate Finance,4.0,1200.0,1350.0,6.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83249.0,Event_3684072113,04,Computer Science I,4.0,1400.0,1520.0,10.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
82231.0,Event_5509484632,01,Intro To Data Mgmt & Analytics,4.0,1400.0,1550.0,5.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83374.0,Event_6568303728,31,Calculus I,4.0,1600.0,1650.0,13.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
85337.0,Event_7157108002,01,Modeling And Contrl Of Dyn Sys,5.0,800.0,950.0,6.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83230.0,Event_7190328920,01,Data Analytics,5.0,1000.0,1150.0,2.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81143.0,Event_8466235038,01,Cptr Components & Oper,5.0,1030.0,1150.0,6.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
81232.0,Event_1508893746,10,Calculus Ii,5.0,1200.0,1250.0,9.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
83895.0,Event_0872586332,08,Data Structures,5.0,1400.0,1550.0,7.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
85395.0,Event_9024586049,07,Rcos   Large Group Meetings,5.0,1600.0,1750.0,4.0,13.0,Loc_61125,DARRIN COMMUNICATIONS CENTER,Class
84188.0,Event_1776940735,02,Statistical Methods,1.0,800.0,950.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
84598.0,Event_4743146693,01,Randomized Algorithms,1.0,1000.0,1150.0,4.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81398.0,Event_0390179727,18,Intro Diff Equations,1.0,1100.0,1150.0,9.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83821.0,Event_1836550686,17,Multivar Calc & Matrix Algebra,1.0,1200.0,1250.0,3.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83056.0,Event_2001084428,01,Adv Concrete Structures,1.0,1400.0,1500.0,3.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
85521.0,Event_9347750602,01,Are Humans Rational?,1.0,1600.0,1750.0,6.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81138.0,Event_0190770848,01,Foundations Of Applied Math,2.0,800.0,950.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81009.0,Event_0434962793,07,Intro To Engr Analysis,2.0,1000.0,1150.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81582.0,Event_4853094907,02,Modern Techniques In Chemistry,2.0,1100.0,1150.0,5.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81111.0,Event_4628997817,01,"Calc I For Arch, Mgmt &  Hass",2.0,1200.0,1320.0,11.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
84399.0,Event_5686511657,10,Data Structures,2.0,1400.0,1550.0,12.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81293.0,Event_0043403488,01,Chemistry Seminar,2.0,1530.0,1720.0,5.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81573.0,Event_5391248440,05,Chemistry I,3.0,800.0,850.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
82494.0,Event_1373617216,01,Field Methods,3.0,1000.0,1150.0,6.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81232.0,Event_4166165534,10,Calculus Ii,3.0,1200.0,1250.0,9.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83462.0,Event_5077519232,12,Computer Science I,3.0,1400.0,1550.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83277.0,Event_3660810875,13,Chemistry I,3.0,1700.0,1750.0,13.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83363.0,Event_2467895883,01,Biomedical Fluid Mechanics,4.0,830.0,950.0,4.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
84439.0,Event_0125149416,01,Construction Indust Semr,4.0,1200.0,1350.0,2.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83244.0,Event_5045740239,01,Marketing Research,4.0,1200.0,1350.0,5.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83250.0,Event_9006172079,05,Computer Science I,4.0,1400.0,1520.0,13.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81523.0,Event_3593791910,02,Quantitative Methods For Bus,4.0,1400.0,1550.0,4.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83375.0,Event_9223491471,32,Calculus I,4.0,1600.0,1650.0,7.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83386.0,Event_3841366265,03,Calculus I,5.0,800.0,850.0,9.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
82245.0,Event_9813034126,01,Programming For Cog Sci & Ai,5.0,1000.0,1150.0,5.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81158.0,Event_9375159593,02,Cptr Components & Oper,5.0,1030.0,1150.0,3.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
81303.0,Event_5157513745,11,Calculus Ii,5.0,1200.0,1250.0,8.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
84118.0,Event_9219448716,09,Data Structures,5.0,1400.0,1550.0,12.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
85396.0,Event_6701794109,08,Rcos   Large Group Meetings,5.0,1600.0,1750.0,8.0,14.0,Loc_48311,DARRIN COMMUNICATIONS CENTER,Class
83416.0,Event_9326613594,01,Financial Accounting,1.0,800.0,950.0,8.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
85372.0,Event_5039332934,01,Large Scale Program & Testing,1.0,1000.0,1150.0,4.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81399.0,Event_0468915166,19,Intro Diff Equations,1.0,1100.0,1150.0,9.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
83822.0,Event_0465294512,18,Multivar Calc & Matrix Algebra,1.0,1200.0,1250.0,7.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
84947.0,Event_9712708057,01,Introduction To Linguistics,1.0,1400.0,1550.0,5.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
84764.0,Event_6515619315,01,Race & Film In Us Cult & Hist,1.0,1600.0,1750.0,6.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
83054.0,Event_4405484909,02,Numerical Computing,2.0,800.0,950.0,3.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
83410.0,Event_2476769365,09,Intro Engineering Design,2.0,1000.0,1150.0,5.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
83849.0,Event_5692431448,03,Modern Techniques In Chemistry,2.0,1100.0,1150.0,4.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81112.0,Event_6425216634,02,"Calc I For Arch, Mgmt &  Hass",2.0,1200.0,1320.0,3.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81572.0,Event_4908402570,01,Programming Languages,2.0,1400.0,1550.0,10.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81402.0,Event_2478208186,01,Computer Science Colloquium,2.0,1530.0,1650.0,1.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81578.0,Event_3296566164,06,Chemistry I,3.0,800.0,850.0,13.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81580.0,Event_8421244165,02,Modeling And Contrl Of Dyn Sys,3.0,1000.0,1150.0,4.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
81303.0,Event_3220124317,11,Calculus Ii,3.0,1200.0,1250.0,8.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
82373.0,Event_6690590770,05,Data Structures,3.0,1400.0,1550.0,12.0,88.0,Loc_63229,DARRIN COMMUNICATIONS CENTER,Class
